"stepOne_Param","stepOneTwo_Param","stepTwoTwo_Param","rewards_Param","stepOneChoice","stepTwoChoice","reward","rewardProbabilities","isHighProbOne","isHighProbTwo","trial_type","trial_index","time_elapsed","internal_node_id"
"[0,1]","[0,1]","[1,0]","[false,true,false,true]","1","1","true","[0.4709507234032303,0.4370240798611987,0.5486862161606743,0.5004689817222733]","true","false","dawsTwoStep","129","336611","0.0-129.0"
"[0,1]","[3,2]","[2,3]","[false,false,false,true]","1","3","true","[0.4849464039999299,0.4432795104238513,0.5218421570845494,0.5239429289385944]","false","true","dawsTwoStep","130","338827","0.0-130.0"
"[0,1]","[1,0]","[2,3]","[true,true,true,true]","0","1","true","[0.5190346911538554,0.4588146728002243,0.516731924977938,0.5684383501365942]","true","true","dawsTwoStep","131","341222","0.0-131.0"
"[0,1]","[0,1]","[1,0]","[true,true,true,true]","0","1","true","[0.5068171765030782,0.5015043811280546,0.5120288662360738,0.5054979913943924]","true","false","dawsTwoStep","132","343535","0.0-132.0"
"[0,1]","[1,0]","[2,3]","[true,true,true,false]","1","2","true","[0.5175995468611556,0.5232956221433265,0.5306566630776743,0.5287722019704072]","true","true","dawsTwoStep","133","345909","0.0-133.0"
"[1,0]","[2,3]","[0,1]","[false,true,false,false]","0","3","false","[0.501433198559047,0.5416092833473598,0.5603865624796557,0.5553070749213905]","false","false","dawsTwoStep","134","348069","0.0-134.0"
"[0,1]","[1,0]","[2,3]","[false,false,false,true]","0","1","false","[0.5068992604825636,0.5249471283766729,0.5481199362446177,0.5507271710240382]","true","true","dawsTwoStep","135","350824","0.0-135.0"
"[0,1]","[1,0]","[3,2]","[true,true,true,true]","0","0","true","[0.48027686254851726,0.5495078542214715,0.5700881762370326,0.5684711999748435]","true","true","dawsTwoStep","136","353099","0.0-136.0"
"[0,1]","[1,0]","[3,2]","[true,false,true,false]","1","3","false","[0.4973486999746882,0.5590557961827132,0.5819498352867087,0.5813585792878202]","true","true","dawsTwoStep","137","355391","0.0-137.0"
"[1,0]","[3,2]","[3,2]","[true,true,false,false]","0","2","false","[0.5343236715299274,0.534428213757056,0.5890802349804167,0.6217176441956773]","false","true","dawsTwoStep","138","357956","0.0-138.0"
"[1,0]","[1,0]","[2,3]","[false,true,true,false]","1","2","true","[0.5457337394040918,0.5649539932320113,0.6030943501274034,0.6163787871734483]","true","true","dawsTwoStep","139","360190","0.0-139.0"
"[0,1]","[2,3]","[3,2]","[false,false,false,false]","0","3","false","[0.56991796376281,0.5678291104956797,0.5928995182341144,0.5804015433230714]","false","true","dawsTwoStep","140","362631","0.0-140.0"
"[0,1]","[1,0]","[3,2]","[true,true,true,true]","1","3","true","[0.5615747551623052,0.5920462255636622,0.5675547866674757,0.5768543216729127]","true","true","dawsTwoStep","141","365117","0.0-141.0"
"[1,0]","[3,2]","[0,1]","[false,false,true,false]","0","2","true","[0.5521549482455721,0.6102292996442307,0.585096031529574,0.5937045980165947]","false","false","dawsTwoStep","142","367527","0.0-142.0"
"[1,0]","[0,1]","[3,2]","[true,false,true,true]","1","3","true","[0.5071472888170246,0.6092821230044734,0.5861864757873972,0.6578258298453186]","true","true","dawsTwoStep","143","369914","0.0-143.0"
"[0,1]","[2,3]","[3,2]","[false,false,false,false]","0","3","false","[0.52724586033191,0.5969870471065503,0.5719639196206894,0.6512646853942405]","false","true","dawsTwoStep","144","372270","0.0-144.0"
"[1,0]","[0,1]","[3,2]","[false,true,false,true]","0","0","false","[0.5268556398662909,0.6132556163299634,0.5620688860673733,0.6734631898348505]","true","true","dawsTwoStep","145","374883","0.0-145.0"
"[0,1]","[0,1]","[2,3]","[true,false,true,true]","1","3","true","[0.5085967053162693,0.6159285641190957,0.5538615837203057,0.6580770788861361]","true","true","dawsTwoStep","146","377279","0.0-146.0"
"[1,0]","[0,1]","[3,2]","[false,true,false,true]","1","3","true","[0.4848876051123848,0.5942032461797162,0.5703008156527887,0.6331791741881806]","true","true","dawsTwoStep","147","379536","0.0-147.0"
"[0,1]","[2,3]","[0,1]","[false,true,false,true]","0","3","true","[0.5379254280372554,0.5926705532830375,0.5774580715897056,0.6183108965474965]","false","false","dawsTwoStep","148","382151","0.0-148.0"
"[0,1]","[1,0]","[2,3]","[false,false,true,false]","1","2","true","[0.5679143729579774,0.6047288276272659,0.5700238318914947,0.6006442291102488]","true","true","dawsTwoStep","149","384750","0.0-149.0"
"[1,0]","[3,2]","[0,1]","[false,false,true,false]","0","2","true","[0.6068238896128045,0.6162646714387129,0.5646514495232856,0.6082431296998715]","false","false","dawsTwoStep","150","387099","0.0-150.0"
"[1,0]","[0,1]","[1,0]","[true,false,false,true]","1","1","false","[0.6101778234340548,0.6431210166844734,0.5239419557360763,0.6068623244629526]","true","false","dawsTwoStep","151","389437","0.0-151.0"
"[1,0]","[0,1]","[3,2]","[true,false,true,false]","1","2","true","[0.5937370576171284,0.6541431805390456,0.5009576905632106,0.5753159160873911]","true","true","dawsTwoStep","152","391840","0.0-152.0"
"[0,1]","[2,3]","[2,3]","[true,true,true,true]","1","2","true","[0.57911931233514,0.6469781170092748,0.5310812153593066,0.6074239160451421]","false","true","dawsTwoStep","153","394170","0.0-153.0"
"[0,1]","[0,1]","[2,3]","[true,true,true,true]","1","3","true","[0.5494563497560488,0.6069505918113781,0.5265405736888507,0.5732366100343705]","true","true","dawsTwoStep","154","396394","0.0-154.0"
"[1,0]","[3,2]","[2,3]","[true,true,false,false]","1","2","false","[0.5319675703068495,0.6005585926589084,0.5562946658739583,0.583822646065325]","false","true","dawsTwoStep","155","398833","0.0-155.0"
"[1,0]","[1,0]","[2,3]","[true,false,true,true]","1","3","true","[0.5644539328250783,0.6100964335815086,0.587139281274031,0.5914713329656546]","true","true","dawsTwoStep","156","401334","0.0-156.0"
"[0,1]","[0,1]","[1,0]","[false,false,true,true]","1","1","false","[0.5646738700988035,0.6512981425746761,0.5910829777682176,0.5961267181161434]","true","false","dawsTwoStep","157","404023","0.0-157.0"
"[0,1]","[1,0]","[1,0]","[true,true,true,false]","1","0","true","[0.5638165033904137,0.6061251891557158,0.5613169351126798,0.5972256619953749]","true","false","dawsTwoStep","158","406011","0.0-158.0"
"[0,1]","[2,3]","[2,3]","[true,false,false,false]","0","2","false","[0.5639358237047369,0.6040147368035056,0.5556215115824218,0.5944892172533123]","false","true","dawsTwoStep","159","408180","0.0-159.0"
"[1,0]","[0,1]","[1,0]","[true,true,true,true]","1","0","true","[0.5456882602372342,0.6059272256914017,0.571535828341599,0.6214085747537921]","true","false","dawsTwoStep","160","410586","0.0-160.0"
"[1,0]","[1,0]","[0,1]","[false,true,true,true]","0","1","true","[0.5083091880979319,0.5794154678312524,0.6103282695401301,0.6108828485100082]","true","false","dawsTwoStep","161","413012","0.0-161.0"
"[1,0]","[0,1]","[1,0]","[true,true,true,true]","0","1","true","[0.512305949191704,0.5675576855369947,0.6327558928347014,0.5603469982186895]","true","false","dawsTwoStep","162","415240","0.0-162.0"
"[0,1]","[1,0]","[2,3]","[false,true,true,false]","1","2","true","[0.5003517004999899,0.5758782154824781,0.6825213033328486,0.5741865527443878]","true","true","dawsTwoStep","163","417519","0.0-163.0"
"[1,0]","[0,1]","[3,2]","[true,false,false,true]","0","1","false","[0.47256830038289266,0.5791049850972642,0.6807144844805867,0.5971282093409773]","true","true","dawsTwoStep","164","419710","0.0-164.0"
"[1,0]","[0,1]","[1,0]","[false,false,false,false]","1","0","false","[0.4936644037889717,0.4900773322782454,0.6947239311854481,0.6185414848814085]","true","false","dawsTwoStep","165","422145","0.0-165.0"
"[1,0]","[2,3]","[3,2]","[false,true,true,false]","1","3","false","[0.46697651662750156,0.44118632497137805,0.6799666846051164,0.6101177897747966]","false","true","dawsTwoStep","166","424215","0.0-166.0"
"[0,1]","[0,1]","[2,3]","[true,true,false,false]","0","1","true","[0.4550421287116068,0.4242388183244458,0.6573107593913541,0.6118739509184171]","true","true","dawsTwoStep","167","426292","0.0-167.0"
"[0,1]","[2,3]","[2,3]","[false,false,false,true]","0","2","false","[0.43154919752836923,0.47757761615181804,0.6728228419197708,0.6210925759151033]","false","true","dawsTwoStep","168","428440","0.0-168.0"
"[1,0]","[0,1]","[3,2]","[false,false,false,true]","0","0","false","[0.40890001381098473,0.4742131847182232,0.6416198452526545,0.5856563733190714]","true","true","dawsTwoStep","169","430525","0.0-169.0"
"[0,1]","[1,0]","[3,2]","[false,false,true,true]","1","2","true","[0.39040805278799423,0.41447805190567033,0.6886531091812922,0.5870000203680856]","true","true","dawsTwoStep","170","432438","0.0-170.0"
"[1,0]","[3,2]","[0,1]","[false,true,false,true]","1","0","false","[0.3997662640004588,0.38292381968470823,0.675825610148467,0.6116349441480585]","false","false","dawsTwoStep","171","434565","0.0-171.0"
"[1,0]","[3,2]","[3,2]","[true,false,false,true]","1","2","false","[0.40952087281189076,0.32492673212863526,0.7444744595331074,0.6108824636901323]","false","true","dawsTwoStep","172","437271","0.0-172.0"
"[1,0]","[1,0]","[1,0]","[true,false,true,true]","0","1","false","[0.4238851002651999,0.3039239792090894,0.7289922761042557,0.6520845559296857]","true","false","dawsTwoStep","173","439420","0.0-173.0"
"[1,0]","[1,0]","[3,2]","[true,true,true,false]","0","0","true","[0.4463182253902857,0.2916341602053201,0.7271866472504105,0.6638647020739656]","true","true","dawsTwoStep","174","441548","0.0-174.0"
"[1,0]","[0,1]","[3,2]","[false,false,false,true]","1","3","true","[0.40041611358735607,0.29546278762801703,0.7109902709897121,0.6776121856105972]","true","true","dawsTwoStep","175","444442","0.0-175.0"
"[0,1]","[3,2]","[3,2]","[false,false,true,false]","0","2","true","[0.4045950935306967,0.25,0.7170954869829976,0.6730154796530635]","false","true","dawsTwoStep","176","446577","0.0-176.0"
"[0,1]","[1,0]","[3,2]","[true,false,true,true]","0","0","true","[0.3890407694329995,0.25,0.7432214253721098,0.6623482598642739]","true","true","dawsTwoStep","177","448881","0.0-177.0"
"[1,0]","[0,1]","[0,1]","[false,false,false,true]","0","0","false","[0.3684439313976289,0.25,0.7408616990002181,0.6402949571707321]","true","false","dawsTwoStep","178","451677","0.0-178.0"
"[0,1]","[2,3]","[0,1]","[false,false,true,true]","1","1","false","[0.3375724067109944,0.25,0.75,0.6533009742878181]","false","false","dawsTwoStep","179","453760","0.0-179.0"
"[1,0]","[0,1]","[1,0]","[true,false,false,false]","1","1","false","[0.3292827801202129,0.25,0.7464777943874774,0.6586041218354395]","true","false","dawsTwoStep","180","455895","0.0-180.0"
"[1,0]","[3,2]","[2,3]","[false,false,true,true]","1","3","true","[0.3177829907598844,0.25,0.75,0.6950194154765612]","false","true","dawsTwoStep","181","457963","0.0-181.0"
"[1,0]","[3,2]","[0,1]","[true,false,false,true]","0","3","true","[0.34585671246037025,0.2645359356531519,0.75,0.698577311696309]","false","false","dawsTwoStep","182","460177","0.0-182.0"
"[0,1]","[0,1]","[2,3]","[false,false,true,false]","1","3","false","[0.3773057104374202,0.25,0.75,0.6960912719132234]","true","true","dawsTwoStep","183","462181","0.0-183.0"
"[0,1]","[1,0]","[2,3]","[true,false,false,true]","0","1","false","[0.3878197080175909,0.2650729933004601,0.75,0.6867051500410664]","true","true","dawsTwoStep","184","464481","0.0-184.0"
"[1,0]","[0,1]","[3,2]","[false,false,true,true]","1","2","true","[0.3955249264002178,0.29477793557104104,0.75,0.6659972202081972]","true","true","dawsTwoStep","185","466587","0.0-185.0"
"[0,1]","[1,0]","[3,2]","[false,false,true,true]","1","3","true","[0.4253231099322879,0.28378098403964774,0.7269495721997744,0.6742593915886652]","true","true","dawsTwoStep","186","469322","0.0-186.0"
"[0,1]","[0,1]","[2,3]","[false,true,true,true]","1","3","true","[0.42990209960767106,0.30321411072291976,0.75,0.6875446209711911]","true","true","dawsTwoStep","187","471424","0.0-187.0"
"[0,1]","[1,0]","[0,1]","[false,false,true,false]","0","1","false","[0.3847634266990958,0.27640247942264334,0.7359017517015769,0.6222580450557929]","true","false","dawsTwoStep","188","473751","0.0-188.0"
"[0,1]","[3,2]","[1,0]","[true,false,false,true]","0","2","false","[0.370623698248853,0.3139714538205885,0.75,0.6018130055528195]","false","false","dawsTwoStep","189","476159","0.0-189.0"
"[0,1]","[0,1]","[3,2]","[true,false,true,true]","1","3","true","[0.41973394515846735,0.28077547774599915,0.7433687721533813,0.6104923785548177]","true","true","dawsTwoStep","190","478354","0.0-190.0"
"[0,1]","[1,0]","[2,3]","[true,true,true,true]","1","3","true","[0.42557557561422416,0.2870877218015273,0.7274338290848157,0.6208654602869226]","true","true","dawsTwoStep","191","480407","0.0-191.0"
"[0,1]","[1,0]","[2,3]","[false,false,false,false]","0","1","false","[0.39096515531545145,0.2925537785068001,0.7052327944076643,0.615904221055294]","true","true","dawsTwoStep","192","482486","0.0-192.0"
"[1,0]","[3,2]","[3,2]","[false,false,true,true]","1","2","true","[0.3792580563745916,0.2799703971664827,0.7009421164813693,0.6364822285673448]","false","true","dawsTwoStep","193","484732","0.0-193.0"
"[0,1]","[0,1]","[3,2]","[false,false,false,true]","1","3","true","[0.31974424618044606,0.26828879607560097,0.6612750465796681,0.6275357731810377]","true","true","dawsTwoStep","194","488954","0.0-194.0"
"[1,0]","[1,0]","[3,2]","[false,false,true,true]","0","0","false","[0.34291861199566054,0.2692284704701239,0.659968790157083,0.6004461953707723]","true","true","dawsTwoStep","195","491407","0.0-195.0"
"[0,1]","[1,0]","[3,2]","[false,false,true,false]","0","1","false","[0.34801521648350736,0.2782730058654065,0.7102461872302543,0.5783699450470634]","true","true","dawsTwoStep","196","495706","0.0-196.0"
"[1,0]","[1,0]","[2,3]","[false,false,true,false]","1","3","false","[0.34235368540364997,0.3163753115592395,0.6985045736827291,0.5655473347332002]","true","true","dawsTwoStep","197","497873","0.0-197.0"
"[0,1]","[3,2]","[2,3]","[false,false,false,true]","1","2","false","[0.3685737368778502,0.3614398949556574,0.7242835174989983,0.5763655786528036]","false","true","dawsTwoStep","198","500220","0.0-198.0"
"[0,1]","[2,3]","[2,3]","[true,false,false,false]","1","3","false","[0.33661077338488193,0.34005753022439744,0.6883138533528118,0.5651790694940868]","false","true","dawsTwoStep","199","502402","0.0-199.0"
