"stepOne_Param","stepOneTwo_Param","stepTwoTwo_Param","rewards_Param","stepOneChoice","stepTwoChoice","reward","rewardProbabilities","isHighProbOne","isHighProbTwo","trial_type","trial_index","time_elapsed","internal_node_id"
"[0,1]","[0,1]","[0,1]","[false,true,true,true]","0","0","false","[0.6995699367794322,0.6307567043028637,0.25,0.6440367980472079]","true","false","dawsTwoStep","41","151415","0.0-41.0"
"[1,0]","[0,1]","[3,2]","[true,false,false,true]","0","0","true","[0.6893520842278997,0.6316158399165933,0.29176223400904866,0.6690522802830363]","true","true","dawsTwoStep","42","154289","0.0-42.0"
"[1,0]","[3,2]","[1,0]","[true,true,false,true]","0","2","false","[0.6970406683774876,0.5945445401473486,0.328094866628087,0.6018337200734951]","false","false","dawsTwoStep","43","157376","0.0-43.0"
"[1,0]","[2,3]","[3,2]","[false,false,false,false]","0","3","false","[0.7135762992999553,0.5779826031450714,0.325531403853526,0.6095936997476408]","false","true","dawsTwoStep","44","160508","0.0-44.0"
"[1,0]","[0,1]","[1,0]","[true,false,true,true]","0","0","true","[0.7226618388930112,0.5947881179718171,0.3308721437601698,0.6171275657986415]","true","false","dawsTwoStep","45","162982","0.0-45.0"
"[1,0]","[1,0]","[3,2]","[true,true,true,false]","0","0","true","[0.7212303610919488,0.609023082157516,0.2971253867152167,0.6203264724055741]","true","true","dawsTwoStep","46","165712","0.0-46.0"
"[0,1]","[1,0]","[0,1]","[true,false,false,false]","0","0","true","[0.7048844795259311,0.607368060892038,0.27722074642408784,0.6468924984247961]","true","false","dawsTwoStep","47","169263","0.0-47.0"
"[1,0]","[1,0]","[1,0]","[false,true,false,true]","0","0","false","[0.6781202606708551,0.5858501822784297,0.3004079822629913,0.6292053648975634]","true","false","dawsTwoStep","48","172735","0.0-48.0"
"[1,0]","[0,1]","[3,2]","[true,true,false,true]","0","1","true","[0.6640429440765468,0.5832367024689369,0.3312479569350568,0.6538190742550386]","true","true","dawsTwoStep","49","175266","0.0-49.0"
"[1,0]","[0,1]","[2,3]","[true,true,false,true]","0","0","true","[0.6529033997106061,0.5548618812837143,0.336417096716112,0.6619308505343453]","true","true","dawsTwoStep","50","177525","0.0-50.0"
"[1,0]","[1,0]","[2,3]","[true,false,true,false]","0","0","true","[0.650184648319338,0.5959248531605651,0.3604690277341286,0.6531304823798988]","true","true","dawsTwoStep","51","180604","0.0-51.0"
"[1,0]","[2,3]","[3,2]","[false,true,false,true]","0","2","false","[0.6945039007756401,0.6100248616387128,0.3690751968231256,0.6685969062755169]","false","true","dawsTwoStep","52","183213","0.0-52.0"
"[1,0]","[0,1]","[0,1]","[true,true,true,false]","0","0","true","[0.6915231052531301,0.594017621609088,0.4096417201493253,0.6562617106487137]","true","false","dawsTwoStep","53","185881","0.0-53.0"
"[0,1]","[3,2]","[1,0]","[false,false,false,false]","0","3","false","[0.6819748621380215,0.6317756454693984,0.4308427102176668,0.6833338481194828]","false","false","dawsTwoStep","54","189418","0.0-54.0"
"[0,1]","[2,3]","[2,3]","[true,false,true,false]","0","3","false","[0.6820895587736827,0.6437971349496806,0.44032905892358853,0.7008772126174159]","false","true","dawsTwoStep","55","192381","0.0-55.0"
"[0,1]","[1,0]","[0,1]","[false,false,true,false]","0","0","false","[0.6409786119735646,0.6703618931957569,0.43335167587886764,0.7219674397816669]","true","false","dawsTwoStep","56","194618","0.0-56.0"
"[0,1]","[0,1]","[3,2]","[false,true,false,false]","0","0","false","[0.6482877012785856,0.6722183957913279,0.45215106799236915,0.720657715249006]","true","true","dawsTwoStep","57","197657","0.0-57.0"
"[0,1]","[1,0]","[2,3]","[true,true,true,true]","0","1","true","[0.6539579389168383,0.6620254060563722,0.5041128224546063,0.7416254814706653]","true","true","dawsTwoStep","58","200207","0.0-58.0"
"[0,1]","[0,1]","[2,3]","[true,true,true,false]","0","0","true","[0.6922859398257741,0.6643878931299498,0.5161191586660646,0.75]","true","true","dawsTwoStep","59","203680","0.0-59.0"
"[0,1]","[0,1]","[1,0]","[true,false,true,true]","0","0","true","[0.6984056831598675,0.6604094250737775,0.4822359850637554,0.75]","true","false","dawsTwoStep","60","206781","0.0-60.0"
"[0,1]","[3,2]","[0,1]","[true,true,true,true]","0","2","true","[0.6844207894158236,0.6431229768598041,0.4497399357610116,0.75]","false","false","dawsTwoStep","61","209183","0.0-61.0"
"[1,0]","[3,2]","[3,2]","[true,true,true,true]","0","2","true","[0.6817196135971675,0.6570411590645594,0.4253204988367726,0.75]","false","true","dawsTwoStep","62","212294","0.0-62.0"
"[1,0]","[1,0]","[1,0]","[true,false,true,true]","0","1","false","[0.6787994110244654,0.6531215332566058,0.46182405273577953,0.7453782398987986]","true","false","dawsTwoStep","63","216025","0.0-63.0"
"[1,0]","[1,0]","[2,3]","[true,true,true,true]","0","1","true","[0.6621063059488353,0.6192430229473207,0.48565264284912446,0.7468308575412897]","true","true","dawsTwoStep","64","219001","0.0-64.0"
"[0,1]","[0,1]","[3,2]","[true,true,true,true]","0","0","true","[0.6721572501984098,0.5686826529784827,0.4452747818445545,0.75]","true","true","dawsTwoStep","65","222122","0.0-65.0"
"[0,1]","[1,0]","[3,2]","[false,false,false,true]","0","0","false","[0.6539336376634638,0.5682045777885599,0.474537405421439,0.75]","true","true","dawsTwoStep","66","224621","0.0-66.0"
"[1,0]","[0,1]","[3,2]","[true,true,true,false]","1","3","false","[0.6868391674121411,0.5485836990656419,0.4389510352394703,0.75]","true","true","dawsTwoStep","67","226919","0.0-67.0"
"[0,1]","[1,0]","[2,3]","[true,true,false,false]","0","0","true","[0.7139752733890714,0.5712650670805756,0.4369697562346782,0.7133799370143188]","true","true","dawsTwoStep","68","229269","0.0-68.0"
"[0,1]","[0,1]","[3,2]","[false,false,false,true]","0","0","false","[0.7239529096894994,0.5886510356158263,0.42678411916081316,0.6955236545691947]","true","true","dawsTwoStep","69","233002","0.0-69.0"
"[0,1]","[1,0]","[1,0]","[true,true,false,true]","0","1","true","[0.709417564226128,0.5660960277233087,0.4267449969309674,0.6978495883396109]","true","false","dawsTwoStep","70","235726","0.0-70.0"
"[0,1]","[1,0]","[1,0]","[true,true,false,true]","0","0","true","[0.7319500712943816,0.6166171336647301,0.4087505697476037,0.7444118884232722]","true","false","dawsTwoStep","71","238404","0.0-71.0"
