"stepOne_Param","stepOneTwo_Param","stepTwoTwo_Param","rewards_Param","stepOneChoice","stepTwoChoice","reward","rewardProbabilities","isHighProbOne","isHighProbTwo","trial_type","trial_index","time_elapsed","internal_node_id"
"[0,1]","[0,1]","[2,3]","[true,false,false,false]","1","3","false","[0.44036416331684325,0.35714241208764147,0.7172665950427428,0.500285930137736]","true","true","dawsTwoStep","31","110440","0.0-31.0"
"[1,0]","[3,2]","[2,3]","[false,true,true,true]","0","2","true","[0.43865116198298804,0.33039561838429776,0.708298069324714,0.5038650802283777]","false","true","dawsTwoStep","32","113088","0.0-32.0"
"[0,1]","[3,2]","[2,3]","[false,false,true,false]","1","2","true","[0.41158194455380576,0.33984847739571206,0.7011124101533989,0.4604518308900893]","false","true","dawsTwoStep","33","115511","0.0-33.0"
"[0,1]","[1,0]","[3,2]","[true,false,true,false]","1","3","false","[0.46036620209602647,0.35278073730854226,0.6915087594598082,0.4765295312944701]","true","true","dawsTwoStep","34","118258","0.0-34.0"
"[1,0]","[2,3]","[3,2]","[true,true,true,true]","0","2","true","[0.4802833992267066,0.3850264761404847,0.7389892067293266,0.49041507639828685]","false","true","dawsTwoStep","35","120924","0.0-35.0"
"[0,1]","[0,1]","[1,0]","[true,false,true,true]","1","0","true","[0.5028177131071746,0.4190334002775934,0.7274775098942502,0.49053605052911425]","true","false","dawsTwoStep","36","123375","0.0-36.0"
"[0,1]","[0,1]","[2,3]","[false,true,true,true]","1","2","true","[0.4818524028623968,0.4294226495638173,0.7275868581026194,0.4620109698040462]","true","true","dawsTwoStep","37","125990","0.0-37.0"
"[0,1]","[0,1]","[1,0]","[true,false,false,true]","1","0","true","[0.47194311773983305,0.4357455885344361,0.7305973047878431,0.45825374291111215]","true","false","dawsTwoStep","38","128825","0.0-38.0"
"[0,1]","[1,0]","[0,1]","[false,true,false,false]","1","0","false","[0.49890937397488966,0.4316797348775703,0.7262373198682468,0.38908583919441525]","true","false","dawsTwoStep","39","131475","0.0-39.0"
"[0,1]","[2,3]","[0,1]","[false,false,true,true]","1","1","false","[0.54933395629405,0.4592587754348652,0.7286862717236947,0.34338160230528747]","false","false","dawsTwoStep","40","134169","0.0-40.0"
"[0,1]","[3,2]","[1,0]","[false,true,true,false]","1","0","false","[0.5428811762120395,0.47795735695023694,0.7470080289566375,0.36406187678955754]","false","false","dawsTwoStep","41","136773","0.0-41.0"
"[1,0]","[3,2]","[2,3]","[true,true,true,true]","0","3","true","[0.5405041115284254,0.49500632985148246,0.75,0.3597815807174418]","false","true","dawsTwoStep","42","139076","0.0-42.0"
"[1,0]","[2,3]","[2,3]","[false,true,true,false]","0","3","false","[0.5608459944444919,0.5029578728284688,0.7428633528836659,0.3725276997968851]","false","true","dawsTwoStep","43","141893","0.0-43.0"
"[1,0]","[0,1]","[0,1]","[false,true,true,true]","0","0","false","[0.5561847050923944,0.46441634077913546,0.6825782190548441,0.3370097880042049]","true","false","dawsTwoStep","44","144507","0.0-44.0"
"[0,1]","[3,2]","[0,1]","[false,true,false,false]","1","0","false","[0.5492112922304025,0.45574937808086263,0.6538395916519099,0.33891642210248113]","false","false","dawsTwoStep","45","147727","0.0-45.0"
"[0,1]","[1,0]","[0,1]","[true,false,true,false]","1","0","true","[0.5878885703857448,0.45397914824449753,0.6782281018404732,0.3459618615712279]","true","false","dawsTwoStep","46","150840","0.0-46.0"
"[1,0]","[3,2]","[3,2]","[false,false,false,true]","0","3","true","[0.6028675726510093,0.46017581398879565,0.6453347527784359,0.29026917552705483]","false","true","dawsTwoStep","47","153528","0.0-47.0"
