"stepOne_Param","stepOneTwo_Param","stepTwoTwo_Param","rewards_Param","stepOneChoice","stepTwoChoice","reward","rewardProbabilities","isHighProbOne","isHighProbTwo","trial_type","trial_index","time_elapsed","internal_node_id"
"[1,0]","[0,1]","[2,3]","[true,false,true,true]","1","3","true","[0.3831870142898279,0.49593964564671905,0.35501897185409353,0.6915822366004255]","true","true","dawsTwoStep","49","206130","0.0-49.0"
"[1,0]","[0,1]","[3,2]","[true,false,true,true]","1","2","true","[0.3776918443187229,0.5139445668585747,0.32587502789895684,0.6810404606270882]","true","true","dawsTwoStep","50","209211","0.0-50.0"
"[0,1]","[1,0]","[3,2]","[false,false,false,true]","0","1","false","[0.3960233956527488,0.5070821684118125,0.2982541298663583,0.6857843758937342]","true","true","dawsTwoStep","51","212016","0.0-51.0"
"[1,0]","[0,1]","[2,3]","[true,false,false,true]","1","2","false","[0.3989698133375856,0.5147641931029241,0.30577403877396625,0.6941389823910956]","true","true","dawsTwoStep","52","215105","0.0-52.0"
"[0,1]","[3,2]","[3,2]","[true,false,false,true]","0","2","false","[0.37041528847278565,0.5104274662022023,0.30416363944467706,0.7097097680888697]","false","true","dawsTwoStep","53","217859","0.0-53.0"
"[1,0]","[0,1]","[3,2]","[true,false,false,false]","1","2","false","[0.3398280199722782,0.538117285750192,0.35338537937370584,0.7203939242411906]","true","true","dawsTwoStep","54","220922","0.0-54.0"
"[1,0]","[0,1]","[2,3]","[false,false,false,false]","1","3","false","[0.3603114021846927,0.5363753857197612,0.39239828564872337,0.6835125708439397]","true","true","dawsTwoStep","55","224039","0.0-55.0"
"[0,1]","[2,3]","[0,1]","[false,false,false,true]","0","2","false","[0.3630443274118962,0.5404905158621344,0.3773236741585865,0.6658400663184041]","false","false","dawsTwoStep","56","226785","0.0-56.0"
"[0,1]","[2,3]","[1,0]","[false,false,false,false]","0","3","false","[0.36158647465381893,0.5042239377979792,0.37807326773664623,0.7155302186133816]","false","false","dawsTwoStep","57","229803","0.0-57.0"
"[1,0]","[0,1]","[1,0]","[false,true,false,true]","1","0","false","[0.3631357927728129,0.5286414112246596,0.37152692819674926,0.7169133146768145]","true","false","dawsTwoStep","58","232862","0.0-58.0"
"[0,1]","[0,1]","[2,3]","[false,false,false,false]","0","0","false","[0.3495940185057852,0.5441133452349856,0.34966301799329624,0.75]","true","true","dawsTwoStep","59","236768","0.0-59.0"
"[0,1]","[1,0]","[2,3]","[true,true,false,false]","0","1","true","[0.32786310832009813,0.5619472184507566,0.36104694409679305,0.75]","true","true","dawsTwoStep","60","239506","0.0-60.0"
"[1,0]","[3,2]","[1,0]","[true,true,false,true]","1","0","true","[0.3293797228151567,0.5576122542583413,0.38251104055979457,0.75]","false","false","dawsTwoStep","61","242545","0.0-61.0"
"[1,0]","[3,2]","[3,2]","[true,true,false,true]","1","3","true","[0.31342199241439206,0.599959536848456,0.4338952836098947,0.75]","false","true","dawsTwoStep","62","246400","0.0-62.0"
"[1,0]","[1,0]","[2,3]","[true,true,false,true]","1","2","false","[0.3140085555030591,0.5537664434586872,0.4076381062592239,0.75]","true","true","dawsTwoStep","63","250552","0.0-63.0"
"[0,1]","[1,0]","[2,3]","[false,false,true,true]","0","1","false","[0.32435006652490633,0.5548776953372375,0.43873684855329736,0.6872572917825581]","true","true","dawsTwoStep","64","253996","0.0-64.0"
"[0,1]","[0,1]","[0,1]","[false,false,false,true]","0","1","false","[0.3317764801534049,0.5865439337750877,0.47997994728652693,0.653093352425929]","true","false","dawsTwoStep","65","257021","0.0-65.0"
"[0,1]","[3,2]","[1,0]","[true,true,false,true]","0","3","true","[0.30248988340823085,0.5858280828196522,0.48354462840596685,0.6627018249973226]","false","false","dawsTwoStep","66","260139","0.0-66.0"
"[0,1]","[1,0]","[2,3]","[true,true,false,false]","0","0","true","[0.3134018934553606,0.5805146425569638,0.5131354212869281,0.6821219744494629]","true","true","dawsTwoStep","67","264699","0.0-67.0"
"[0,1]","[0,1]","[1,0]","[true,true,true,false]","0","0","true","[0.26779764351395535,0.6084087748324987,0.49957926069658637,0.6722022926485024]","true","false","dawsTwoStep","68","267593","0.0-68.0"
"[0,1]","[2,3]","[2,3]","[false,true,true,true]","0","3","true","[0.25,0.6019914019930831,0.4880508101939637,0.7378071570960821]","false","true","dawsTwoStep","69","270448","0.0-69.0"
"[0,1]","[3,2]","[3,2]","[true,false,true,false]","0","3","false","[0.25,0.6280941349555411,0.5263326602408362,0.7340204938421029]","false","true","dawsTwoStep","70","273300","0.0-70.0"
"[0,1]","[2,3]","[2,3]","[false,false,true,false]","1","3","false","[0.25,0.6592954433672211,0.5213544776147208,0.7336923942173565]","false","true","dawsTwoStep","71","276937","0.0-71.0"
"[0,1]","[2,3]","[2,3]","[false,false,false,true]","1","2","false","[0.25,0.6518608107573592,0.5090958214307616,0.7118565536530396]","false","true","dawsTwoStep","72","280098","0.0-72.0"
"[0,1]","[1,0]","[3,2]","[false,true,true,true]","1","2","true","[0.25,0.6632092463382248,0.46508898757680484,0.7032796700838396]","true","true","dawsTwoStep","73","282813","0.0-73.0"
"[0,1]","[1,0]","[3,2]","[false,false,false,true]","1","2","false","[0.25869201098421657,0.63227816202391,0.4540804919936261,0.7421802622717356]","true","true","dawsTwoStep","74","285690","0.0-74.0"
"[0,1]","[1,0]","[2,3]","[false,false,true,false]","1","2","true","[0.25,0.6001111221474918,0.48947717499662213,0.7211261490246641]","true","true","dawsTwoStep","75","289388","0.0-75.0"
"[0,1]","[1,0]","[2,3]","[true,true,true,false]","1","2","true","[0.28271000448463657,0.567745919351633,0.5160707241237052,0.75]","true","true","dawsTwoStep","76","291998","0.0-76.0"
"[1,0]","[1,0]","[2,3]","[false,false,true,true]","0","0","false","[0.27631095672063344,0.5590313214570468,0.5089797663142086,0.7465942644042386]","true","true","dawsTwoStep","77","294585","0.0-77.0"
"[1,0]","[0,1]","[2,3]","[true,false,true,true]","0","0","true","[0.2605708964058921,0.5634114831684951,0.5286331772686194,0.7379700618401807]","true","true","dawsTwoStep","78","297267","0.0-78.0"
"[0,1]","[0,1]","[2,3]","[false,true,false,false]","1","2","false","[0.25,0.5986538983630362,0.5299378202451113,0.7421108742461778]","true","true","dawsTwoStep","79","299975","0.0-79.0"
"[1,0]","[0,1]","[0,1]","[true,false,false,true]","0","1","false","[0.25,0.5924292301055422,0.5285176035944241,0.7449606927967102]","true","false","dawsTwoStep","80","302659","0.0-80.0"
"[0,1]","[0,1]","[0,1]","[false,true,false,true]","1","0","false","[0.25,0.5496841905870429,0.5179263925115819,0.7140488685401488]","true","false","dawsTwoStep","81","305367","0.0-81.0"
"[1,0]","[1,0]","[1,0]","[false,false,false,false]","0","1","false","[0.2572434738002348,0.5469878298874059,0.510891068876548,0.6982756571737939]","true","false","dawsTwoStep","82","308372","0.0-82.0"
"[0,1]","[2,3]","[3,2]","[false,true,true,true]","1","2","true","[0.25,0.5897192358931033,0.5397641332141268,0.7086014370781276]","false","true","dawsTwoStep","83","311346","0.0-83.0"
"[0,1]","[1,0]","[3,2]","[false,true,false,true]","1","2","false","[0.25,0.5546016289882659,0.5302986747074011,0.7216556360070734]","true","true","dawsTwoStep","84","314049","0.0-84.0"
"[0,1]","[1,0]","[3,2]","[false,false,true,false]","1","3","false","[0.25,0.5738257188356601,0.5250490698427855,0.6713948444668113]","true","true","dawsTwoStep","85","316791","0.0-85.0"
"[0,1]","[0,1]","[3,2]","[false,true,false,false]","1","2","false","[0.25,0.5681051889911606,0.5395757506290794,0.6403360239188518]","true","true","dawsTwoStep","86","319313","0.0-86.0"
"[1,0]","[2,3]","[2,3]","[false,true,true,false]","0","2","true","[0.2760662862438925,0.5818500852057292,0.549840870122792,0.6526216378832489]","false","true","dawsTwoStep","87","322047","0.0-87.0"
"[0,1]","[0,1]","[2,3]","[false,false,true,true]","1","2","true","[0.28430481472672614,0.5508020461375122,0.5614648689485309,0.6823323738517943]","true","true","dawsTwoStep","88","324856","0.0-88.0"
"[0,1]","[1,0]","[3,2]","[false,false,true,true]","1","2","true","[0.26108100912089627,0.5063508164195123,0.6075740236835342,0.6927134616689073]","true","true","dawsTwoStep","89","327759","0.0-89.0"
"[0,1]","[3,2]","[3,2]","[false,true,false,true]","0","2","false","[0.25,0.4961480940871801,0.6139709941987571,0.6640377875352584]","false","true","dawsTwoStep","90","330954","0.0-90.0"
"[1,0]","[1,0]","[3,2]","[true,false,true,true]","1","3","true","[0.25,0.49857259476132293,0.5918226770674743,0.6464367228228892]","true","true","dawsTwoStep","91","333633","0.0-91.0"
"[0,1]","[1,0]","[0,1]","[false,true,true,true]","0","0","false","[0.2610669586112453,0.5099459841884997,0.5785516682043699,0.6738197762979603]","true","false","dawsTwoStep","92","336486","0.0-92.0"
"[0,1]","[2,3]","[2,3]","[true,true,false,true]","0","2","false","[0.25178089701345824,0.5379461620916614,0.5608698945285743,0.6153164243406382]","false","true","dawsTwoStep","93","339276","0.0-93.0"
"[0,1]","[1,0]","[2,3]","[false,true,false,true]","0","0","false","[0.25,0.5333985860235969,0.5256100076749123,0.5880363286177697]","true","true","dawsTwoStep","94","342205","0.0-94.0"
"[1,0]","[1,0]","[3,2]","[false,false,false,true]","1","2","false","[0.26801187587763287,0.5289316931206324,0.5628258849721165,0.5676248404058218]","true","true","dawsTwoStep","95","345155","0.0-95.0"
"[1,0]","[3,2]","[3,2]","[false,false,true,true]","1","3","true","[0.2803578039284475,0.5326112553898352,0.6067204239749753,0.5801043168931896]","false","true","dawsTwoStep","96","347915","0.0-96.0"
"[1,0]","[0,1]","[0,1]","[false,false,false,true]","1","0","false","[0.2763385550400927,0.5071197452127628,0.6449094588099726,0.5309286056127983]","true","false","dawsTwoStep","97","351218","0.0-97.0"
"[0,1]","[0,1]","[0,1]","[false,true,false,false]","0","1","true","[0.28209023445165066,0.4892297845501243,0.6364565828242696,0.4915941414738934]","true","false","dawsTwoStep","98","354385","0.0-98.0"
"[1,0]","[2,3]","[1,0]","[false,false,true,false]","1","1","false","[0.2692071226034806,0.484397356378681,0.6385023115941068,0.49744918027459545]","false","false","dawsTwoStep","99","357371","0.0-99.0"
"[1,0]","[2,3]","[3,2]","[false,true,false,false]","1","2","false","[0.2872440000757519,0.4915550962881003,0.6341605194928578,0.5036624678740377]","false","true","dawsTwoStep","100","360206","0.0-100.0"
"[0,1]","[1,0]","[2,3]","[false,false,false,true]","0","1","false","[0.26158429332008953,0.5077027947931192,0.6454967792878026,0.5030774907634267]","true","true","dawsTwoStep","101","362941","0.0-101.0"
"[1,0]","[1,0]","[2,3]","[true,false,true,false]","1","2","true","[0.25,0.5211909999476643,0.6104743291808287,0.4650553316765227]","true","true","dawsTwoStep","102","366592","0.0-102.0"
"[1,0]","[2,3]","[3,2]","[false,false,false,false]","1","2","false","[0.25,0.5391308367619793,0.61378283543639,0.453310137001047]","false","true","dawsTwoStep","103","370831","0.0-103.0"
"[0,1]","[1,0]","[0,1]","[true,false,true,false]","0","1","false","[0.25,0.5495133250880312,0.6237640260058043,0.43002798076560544]","true","false","dawsTwoStep","104","377964","0.0-104.0"
"[0,1]","[1,0]","[2,3]","[false,true,false,false]","0","0","false","[0.2558633992680244,0.5418884410509129,0.6294492089166409,0.3905846150033889]","true","true","dawsTwoStep","105","380954","0.0-105.0"
"[0,1]","[1,0]","[2,3]","[true,true,true,true]","0","1","true","[0.25,0.5361194674517066,0.6196911905996829,0.41981281619636907]","true","true","dawsTwoStep","106","384768","0.0-106.0"
"[0,1]","[0,1]","[3,2]","[false,false,false,false]","0","1","false","[0.2926705107462068,0.5293814633398565,0.630807278088416,0.40127363324385606]","true","true","dawsTwoStep","107","388200","0.0-107.0"
"[0,1]","[2,3]","[1,0]","[true,true,true,false]","0","2","true","[0.2945548941549169,0.5594633674050868,0.6257769212120156,0.4247927083698611]","false","false","dawsTwoStep","108","391226","0.0-108.0"
"[0,1]","[0,1]","[2,3]","[true,true,true,false]","0","0","true","[0.3384158425122727,0.5531696948195499,0.6315913900275103,0.4260637043912298]","true","true","dawsTwoStep","109","394503","0.0-109.0"
"[1,0]","[0,1]","[0,1]","[true,false,false,false]","1","1","false","[0.31191425750995094,0.5664458021778618,0.6299676389518915,0.4159802013311271]","true","false","dawsTwoStep","110","398072","0.0-110.0"
"[1,0]","[3,2]","[0,1]","[false,true,true,true]","1","0","false","[0.3300982702578726,0.5808880594175987,0.6430029705170208,0.3936324111768821]","false","false","dawsTwoStep","111","401096","0.0-111.0"
"[1,0]","[3,2]","[3,2]","[true,true,true,true]","1","2","true","[0.3495291536315291,0.589014380559344,0.6215665361618469,0.3979207106480631]","false","true","dawsTwoStep","112","404410","0.0-112.0"
"[1,0]","[1,0]","[1,0]","[true,true,false,true]","1","0","true","[0.3348741654325056,0.597919926112551,0.6454409341910641,0.35403259008026455]","true","false","dawsTwoStep","113","408042","0.0-113.0"
"[1,0]","[1,0]","[2,3]","[false,true,false,false]","1","3","false","[0.3542088105292013,0.5641613268571877,0.6194227482345854,0.30336388811408305]","true","true","dawsTwoStep","114","412087","0.0-114.0"
"[1,0]","[1,0]","[2,3]","[true,true,true,false]","1","2","true","[0.4013634377620589,0.5748585328153031,0.626286489243279,0.34536092929914475]","true","true","dawsTwoStep","115","414721","0.0-115.0"
"[1,0]","[1,0]","[3,2]","[true,true,false,false]","1","2","false","[0.35554325152593697,0.5789060658659855,0.6394229799074405,0.353638792850277]","true","true","dawsTwoStep","116","417806","0.0-116.0"
"[0,1]","[3,2]","[2,3]","[false,false,true,false]","0","3","false","[0.32844962222595786,0.6047737833992082,0.6777704505380553,0.38286028189289445]","false","true","dawsTwoStep","117","420628","0.0-117.0"
"[1,0]","[0,1]","[2,3]","[false,true,true,true]","1","3","true","[0.35576829076268407,0.5860926553709294,0.6825606785884786,0.3691721507227116]","true","true","dawsTwoStep","118","423962","0.0-118.0"
"[0,1]","[2,3]","[2,3]","[false,true,false,true]","0","2","false","[0.36797424973198106,0.5643561275794046,0.700746929413563,0.3492237261566925]","false","true","dawsTwoStep","119","426696","0.0-119.0"
"[0,1]","[1,0]","[0,1]","[false,false,true,false]","0","0","false","[0.34165114018297915,0.6225835765768274,0.7335884507240453,0.3484034363500157]","true","false","dawsTwoStep","120","429380","0.0-120.0"
"[0,1]","[3,2]","[3,2]","[true,true,true,false]","0","3","false","[0.3315860349680825,0.6265549697847449,0.7003394397851542,0.31838075645731817]","false","true","dawsTwoStep","121","431903","0.0-121.0"
"[0,1]","[1,0]","[3,2]","[false,true,true,false]","0","0","false","[0.33169214461554847,0.6275182887332289,0.7087306482116781,0.30548243903711364]","true","true","dawsTwoStep","122","434860","0.0-122.0"
"[1,0]","[1,0]","[3,2]","[true,true,true,false]","1","3","false","[0.3150698443492318,0.6650842109712248,0.6922361783772621,0.3290299118446931]","true","true","dawsTwoStep","123","437526","0.0-123.0"
"[0,1]","[3,2]","[0,1]","[false,true,true,false]","0","2","true","[0.339621506477314,0.6839867701064984,0.682505458624531,0.2668099731241501]","false","false","dawsTwoStep","124","440981","0.0-124.0"
"[0,1]","[1,0]","[2,3]","[false,true,true,false]","0","0","false","[0.34858022267805955,0.6693371263942012,0.6933724587109346,0.27447834710092034]","true","true","dawsTwoStep","125","443650","0.0-125.0"
"[0,1]","[1,0]","[2,3]","[false,true,true,false]","0","1","true","[0.34852956503718385,0.7017078109681639,0.6758118798952529,0.26547749270010224]","true","true","dawsTwoStep","126","446273","0.0-126.0"
"[1,0]","[0,1]","[2,3]","[true,true,true,false]","1","3","false","[0.372602742834119,0.6954508669752827,0.6991308909580687,0.26571367414362734]","true","true","dawsTwoStep","127","449075","0.0-127.0"
"[1,0]","[1,0]","[3,2]","[false,true,false,true]","1","3","true","[0.35947040892763193,0.7185551789501785,0.6690248950369777,0.27178964244666004]","true","true","dawsTwoStep","128","451711","0.0-128.0"
"[0,1]","[2,3]","[1,0]","[false,true,true,true]","0","2","true","[0.38384745564179995,0.679930376835409,0.6418397000839859,0.2609203045853592]","false","false","dawsTwoStep","129","455045","0.0-129.0"
"[1,0]","[3,2]","[2,3]","[false,true,true,false]","1","3","false","[0.368406874481759,0.6724405963726118,0.6655733736745968,0.25]","false","true","dawsTwoStep","130","459898","0.0-130.0"
"[0,1]","[0,1]","[1,0]","[false,false,false,false]","0","1","false","[0.3672211351139543,0.6368702674406567,0.6866784711794776,0.2620601693665489]","true","false","dawsTwoStep","131","462665","0.0-131.0"
"[1,0]","[0,1]","[3,2]","[false,true,true,false]","1","3","false","[0.3490809191455141,0.6634356525221218,0.701134270986934,0.318991537000705]","true","true","dawsTwoStep","132","465626","0.0-132.0"
"[0,1]","[1,0]","[2,3]","[true,true,true,true]","0","1","true","[0.3636438222589932,0.6578877177746787,0.7114159698162176,0.3195856819263197]","true","true","dawsTwoStep","133","468310","0.0-133.0"
"[1,0]","[0,1]","[3,2]","[false,false,true,false]","1","3","false","[0.34985502178283473,0.6776751388081148,0.7263959633377959,0.33671269639457907]","true","true","dawsTwoStep","134","470894","0.0-134.0"
"[0,1]","[3,2]","[2,3]","[false,false,true,false]","0","2","true","[0.35471887267234875,0.6482548440450302,0.718940250869432,0.3564731956689893]","false","true","dawsTwoStep","135","473400","0.0-135.0"
"[1,0]","[2,3]","[1,0]","[false,true,true,false]","0","2","true","[0.3344138024938619,0.627979662261738,0.7130924270852379,0.34914797944537646]","false","false","dawsTwoStep","136","476099","0.0-136.0"
"[1,0]","[0,1]","[0,1]","[false,true,true,false]","0","1","true","[0.33916591977975963,0.6451176340469268,0.6741950507510983,0.3475513704263903]","true","false","dawsTwoStep","137","479429","0.0-137.0"
"[1,0]","[0,1]","[3,2]","[false,true,false,false]","0","0","false","[0.3799124990132896,0.624792265869975,0.6748376514921549,0.3838743273845806]","true","true","dawsTwoStep","138","482452","0.0-138.0"
