"stepOne_Param","stepOneTwo_Param","stepTwoTwo_Param","rewards_Param","stepOneChoice","stepTwoChoice","reward","rewardProbabilities","isHighProbOne","isHighProbTwo","trial_type","trial_index","time_elapsed","internal_node_id"
"[1,0]","[1,0]","[0,1]","[true,true,true,false]","0","0","true","[0.585186956935122,0.6321427253541758,0.45942039131644646,0.381199522837577]","true","false","dawsTwoStep","57","191023","0.0-57.0"
"[1,0]","[2,3]","[0,1]","[true,true,false,false]","0","3","false","[0.6205459198075797,0.6610807276008919,0.4775570282435142,0.3606985541182465]","false","false","dawsTwoStep","58","194751","0.0-58.0"
"[1,0]","[2,3]","[0,1]","[false,true,false,false]","0","2","false","[0.5983247955369405,0.6730061930365977,0.453338928380759,0.3770716219782871]","false","false","dawsTwoStep","59","198105","0.0-59.0"
"[0,1]","[0,1]","[0,1]","[true,false,true,false]","0","1","false","[0.5644053551506731,0.6584900069413162,0.4675510374578951,0.3920149439207418]","true","false","dawsTwoStep","60","200432","0.0-60.0"
"[1,0]","[0,1]","[3,2]","[true,false,false,false]","0","0","true","[0.5356581987472454,0.6796581226798663,0.4834662653591887,0.38593851193998063]","true","true","dawsTwoStep","61","203366","0.0-61.0"
"[0,1]","[1,0]","[1,0]","[false,false,true,false]","0","0","false","[0.5260269568460151,0.6680227224308254,0.4816273601646641,0.35207454335549604]","true","false","dawsTwoStep","62","206872","0.0-62.0"
"[1,0]","[2,3]","[2,3]","[true,false,false,false]","0","2","false","[0.5993753629160062,0.6584699002216622,0.49451066617982714,0.3447217511634333]","false","true","dawsTwoStep","63","209966","0.0-63.0"
"[0,1]","[1,0]","[0,1]","[true,false,false,true]","1","0","true","[0.5644621070922385,0.7070725382195676,0.5087661045353785,0.3383753291910751]","true","false","dawsTwoStep","64","213265","0.0-64.0"
"[1,0]","[3,2]","[0,1]","[false,true,false,false]","1","0","false","[0.5573563334207083,0.676545002741984,0.5473660914973448,0.35173274726678394]","false","false","dawsTwoStep","65","216267","0.0-65.0"
"[0,1]","[2,3]","[0,1]","[false,true,true,false]","1","0","false","[0.5275760719530094,0.6990047464360629,0.5643458419929783,0.33928116314303997]","false","false","dawsTwoStep","66","219023","0.0-66.0"
"[1,0]","[3,2]","[3,2]","[true,true,true,false]","0","2","true","[0.5547691095019885,0.7227753096905267,0.5564104849703566,0.31684968612234177]","false","true","dawsTwoStep","67","222240","0.0-67.0"
"[0,1]","[0,1]","[2,3]","[true,true,true,false]","0","0","true","[0.5280481381840443,0.7354754383537742,0.5152010536252104,0.3109312075806792]","true","true","dawsTwoStep","68","226532","0.0-68.0"
